-2.9658196633333334	-2.1703368291666667	-1.8429831616666668	2.6981398416666664
-1.9012559963636364	-2.2020024062727273	-1.9738032599999997	0.7118079167272728
-4.849525822916667	-2.7497568116666664	-2.342539623	-0.5243516
-1.238953638	-2.7579018552749996	-2.7286020975833334	-0.07377749583333336
-4.323508075	-3.98025515	-5.027909749999999	0.58746023
0.18466800212500004	-3.6415339250000005	-2.5568508	-0.8159274750000001
-0.6847171758333332	-1.979325616666667	-1.3202026108333331	0.7117123623333333
-4.834387988181818	-1.6200331764545455	-1.0071836686363638	-1.8121528727272727
2.0373016230769228	-2.6346506646153847	-3.0338795730769235	-0.5572533492307693
-1.6350718083333335	-2.0243700283333332	-3.4190317891666666	1.4866727721666664
-2.02112705427602	-2.576016646345099	-2.525298633396329	0.2412330330102564
