-5.4067025	2.2635293	-0.42157626	-4.905818	-5.7192845	6.748618	-1.4590408	-5.1639385
-8.745262	2.5819702	1.942282	-3.7035165	-3.2937667	5.8040867	-3.1135938	-5.854039
-8.979102	0.84220505	0.77048343	-4.0995045	-3.4948926	5.679378	-2.3470454	-5.675711
-4.407252	-0.894853	-0.58632946	-5.7318377	-7.7080793	8.984854	-5.491887	-8.25245
-8.72718	1.4778605	1.0735217	-4.6194096	-3.9741256	5.9179196	-2.8908672	-5.4980583
-6.524967	0.4953635	3.1919744	-5.313019	-4.827102	9.675601	-0.780967	-4.162785
-7.3343368	2.6661327	2.6364682	-4.344495	-3.902813	6.6065345	-4.675312	-6.8329525
-4.7365527	-1.7072536	1.1229174	-7.7555175	-9.74264	5.8066287	-3.1869235	-13.179449
-4.1067214	-0.3686803	3.6041203	-7.1985893	-4.2401967	2.0652032	-4.8987617	-4.9059467
-6.552008488888888	0.8173638166666667	1.4815401899999998	-5.2968563444444445	-5.2114333777777775	6.365424855555555	-3.204933155555556	-6.613925555555555
