-10.093702283333332	-4.8656112800499995
2.2607835433333334	-4.372724229166666
-4.2649375	-5.081484162500001
-6.687338215	-2.731565473333333
-3.9743271375	-4.4421584625
-12.602040672727272	-4.67371179090909
0.8787011306923076	-4.859807529999999
2.531950723076923	-2.5435438438461535
-8.12143598	-4.2243259800000015
-10.652487108333334	-5.730129183333333
-8.987944870000002	-5.6118641284
-15.938350046153845	-5.037128492307692
-0.5779744771428571	-6.5112988214285705
-5.225895625000001	-4.871241996666667
-0.3561287166666667	-5.215820033333333
-13.337263285714286	-5.5229892654285715
-12.057946861538461	-1.248095979230769
-18.504463861538458	-4.080237502307693
2.9214639076923072	-4.60071620923077
-14.019982430000002	-9.660348079999999
4.01182474090909	-6.503360072727273
-7.6841235166666655	-4.874869233333333
-16.29806264	-10.0452745
-11.773547335714285	-5.062921645714285
-1.68033146	-3.026841046
-12.111676058333336	-5.8894607866666675
-7.013278309063802	-5.049520374169777
