-3.2925274799999995	-6.170939875
-10.093702283333332	-4.8656112800499995
-6.931412128181818	-5.071098372727273
-12.814057076923076	-7.842372196923078
-3.8256224072727276	-3.9710149590909087
3.0168249575000003	-1.9046021625
-0.3561287166666667	-5.215820033333333
-12.062224692307693	-4.0068276
-16.40726875	-2.2221049749999997
-7.8906361500000015	-5.375833883333333
2.160933756	-6.332008504
-13.735803357142856	-8.523396937857143
-19.707810000000002	-5.808794786999999
-8.22787005	-3.698276274
-8.336814537833332	-6.411820400000001
-9.990440736363638	-4.217919872727272
-14.099290419999999	-2.132249495
-5.225895625000001	-4.871241996666667
-11.053274799999999	-6.121440407692308
3.9950383250000003	-2.45876990875
-4.332274690909091	-3.520320954545454
-2.984803387	-7.907871760000001
2.49966830625	-1.8989812237500001
-10.652487108333334	-5.730129183333333
-7.146456775	-5.954908620833333
-7.6841235166666655	-4.874869233333333
-0.14584472307692303	-5.349070469230769
-15.366189499999999	-10.37904302375
-2.457237787692308	-1.3258383176923076
-13.40314556923077	-5.295616548461539
1.8345213156666667	-2.159610810833333
-9.968826934545454	-6.898020481818182
-12.189834029166667	-5.980617275
-16.40726875	-2.2221049749999997
-15.230845461538461	-1.678893954076923
-1.31926982375	-5.28623963125
-12.111676058333336	-5.8894607866666675
-7.6201101801581475	-4.853344355979094
