3.5357208	-1.522996
-1.4694089	0.17354362
-1.4728199	0.37773746
-0.1686246	0.10036333
-0.6173683	-0.06264198
0.81359	0.4832092
-1.0116127	1.6635017
-0.7285898	0.3724664
-0.4661906	0.054639414
1.966947	-0.6716342
-0.2875634	-2.0393887
0.94163907	-1.0662358
-3.2423122	5.607722
-4.1222	6.2464824
-3.0819268	3.4983127
-4.2782693	5.693393
-1.8943088	3.3906438
-0.88003916	2.7429857
-4.2039886	6.2753873
-3.0309591	4.451316
-2.8438473	4.7034254
-1.8397343	1.2115924
0.2803182	-1.4107325
0.3766139	-0.8048289
0.58605105	-1.3669747
-1.8356684	-0.15529305
-0.7088484	0.62945294
-1.2138414	0.7743347
-0.76086175	-0.11919929
-2.972439	3.4840124
0.23655173	0.21208337
0.40202338	-0.49018162
-0.32472664	-0.747044
0.08658373	-0.587441
0.9799807	-0.9704765
0.2942072	-0.9194579
0.6375059	0.47137234
0.4871545	-1.0377256
0.6492088	-0.47257257
1.1268746	-1.1817417
-3.8989549	0.6059723
-0.18806681	-1.7802241
-4.91236	3.6363616
-5.5892105	3.780237
-5.401449	3.6419437
-5.879271	4.060706
-2.028888	-1.7478608
-4.71135	2.7129717
-4.702268	3.5552635
-4.365462	3.1816344
-5.3021584	4.145334
-1.7328702	-3.3702328
-0.24222931	-2.8869247
-3.3423433	-0.33932883
-3.0420897	-0.77566147
-3.9024663	1.0391986
-2.8321881	-1.8059657
-2.8619769	0.1382328
-2.5428822	-1.1253849
-4.6734586	-1.7718076
0.22117744	-0.43072367
-3.703013	0.34982908
-4.249917	0.26942208
-2.6270945	-2.2181005
-3.3032598	-0.045817632
-3.5180795	-0.3996122
-4.874417	2.5017703
2.8797557	-1.7404283
-1.1547811	0.69829446
-2.3767343	-0.7676005
-0.3999011	-0.04287256
-0.37930143	-0.44990408
0.97407365	0.23886827
-1.1833825	1.5616311
0.5697856	0.4155805
-0.5737426	-0.009862147
0.8521415	-0.9605099
-1.4243474	-1.6040895
1.0185783	0.81443775
0.85346484	0.8500595
0.41790003	-0.41861823
1.0061575	-0.30138302
0.2875781	-1.0330291
-0.060561456	-1.038171
-0.7705716	-1.6387293
0.59482014	-0.44046074
2.4421754	-1.9123224
1.7839429	0.8273628
-1.1073605	-0.4511008
0.21430506	-3.49848
-2.852454	-2.977799
-0.25100863	-0.98985934
0.9141607	-1.062121
1.1776587	-2.0923393
0.63090324	-1.9939538
0.73035777	-2.3356063
2.5904324	-2.3138359
0.7022252	-0.9755644
1.5201766	-1.6345121
-0.58931947	0.012398758
0.6894899	-0.1990662
-1.7864783	0.5955277
-0.5005556	-1.437586
0.8488445	-0.36560112
1.6379364	-0.882587
-0.06655836	-0.94526017
0.88688195	-0.18557341
2.9411094	1.5559216
1.0160522	-2.4757023
-1.400361	-0.2440813
-3.9931602	-0.2819395
-7.3651614	3.903967
-4.9309363	1.3452686
-5.278368	2.9216638
-4.078911	-0.5340573
-4.0952	0.35540855
-5.7243466	3.2696548
-5.109389	3.049437
-7.869668	7.105538
-4.4011264	-1.5539372
-0.23026434	-1.0870811
-6.600537	4.5385814
-6.1615305	5.2597733
-5.6847672	2.9192553
-6.597178	4.3902087
-3.472833	-1.3750769
-5.4476614	3.726123
-6.217173	4.8566427
-4.9428635	3.3408406
-6.020636	4.4908853
-0.97468626	-3.6328254
-0.7467084	-1.608493
-3.5153635	-2.250836
-6.789003	4.148783
-3.722369	0.52928257
-4.809639	1.9225218
-2.987216	-0.91336226
-3.278621	-1.7917349
-5.150604	1.8428785
-5.169054	1.2693019
-6.7146544	5.0207825
-0.28496587	-4.4165087
0.2334304	-0.17065172
0.50779027	1.1736867
0.3973628	0.1525663
2.1741638	1.2306125
1.1321948	2.290128
1.4385856	1.29132
0.28573272	1.0851932
3.7366512	2.7265732
2.031032	3.380884
1.5662967	3.023849
0.02582409	0.37837404
-0.4665073	-0.021244146
1.4905851	0.54650897
4.3638983	1.004625
1.6807494	1.3107235
5.2326603	0.94338095
0.7214156	-0.72180974
5.334442	1.4741521
2.7002945	0.89193976
1.6146126	-0.69696486
4.7042556	-0.78870744
1.9304978	0.53229046
-0.45012555	0.4719053
2.0634108	-1.664902
0.1349335	-0.4207335
0.7295254	-0.19279817
-3.7753782	0.24832723
-3.2497654	0.2955721
-4.124882	0.14059377
-1.286887	-0.22164756
-3.6312513	1.0967748
-4.709087	3.2878163
-3.4611776	1.4576749
-5.8690743	4.1061816
-0.41400394	-2.0761247
-0.25130185	-1.4311926
-1.8413571	-2.5161245
-0.48931703	-1.4587519
-0.99985117	0.59716314
-1.1588188	-2.0949736
-0.11747535	-0.4509229
-0.08392358	-1.9628304
-2.6472664	-2.245067
-0.53841716	-0.55972415
-1.8786279	-2.409716
-2.1089783	-1.1986417
-1.2614177	-0.23563719
-3.0002267	-0.9640635
-0.68843514	-3.3283288
-4.2447157	2.5766737
-2.3473332	0.5863497
-0.66028893	-2.4669418
-3.018822	-1.543137
1.0252274	-2.7802672
1.6437244	-3.2066777
1.7416662	-3.1351113
-1.5423973	-0.6558669
-2.3132648	-1.1284559
-1.1995549	-0.85803235
