passage,w-axis,x-axis,y-axis,z-axis
00037,1.1207430964458773,2.512584618304019,1.840290371806371,0.7442417855622318
00038,1.6289106866688343,2.881271254163962,3.685907146350645,0.9880549308295911
00039,1.6628931893053427,1.6269890824616269,1.8695782575428281,1.7661696460665157
00040,2.5155234256751147,3.494953508635306,2.2735049750154497,1.078014203890213
00041,1.0157043189243344,0.9847606668318833,2.062461127129228,1.7939433633566604
00042,2.178656623582499,5.003034159224867,2.8164697153501277,1.2522131254593198
00043,2.9921818226353243,3.430604373509414,2.7605261381283657,7.717104068109696
00044,2.696926820869933,5.142002574217092,5.4330537118804365,12.190876177636092
00045,2.5493466883291824,3.5162305044000495,3.2386946082218495,6.891788429550364
00046,3.078048340063273,1.8720616538406125,1.9608934849177238,1.6865076538382393
00047,1.3860953289876992,3.898694532562459,2.705354025426065,2.353190803900904
00048,1.5269271196598084,3.820865734393388,2.716401925258586,4.187079680133382
00049,2.256060647431456,3.0147787750634714,4.86394688776131,4.935581198756527
00050,3.6512967276844543,5.9704460973470646,4.557568038186089,1.9174707997164362
00051,1.3947078076474286,3.831972809048853,1.8171159242239583,0.6421333214166032
00052,1.4439667174455346,5.284421962152508,2.337586475762663,1.4509598099220495
00053,2.5854507516092307,3.753590609182555,2.566280820132846,1.0310261692855434
00054,3.629583103179489,2.5043068736970495,2.119984203784614,1.0323688258961823
00055,1.8990064775232667,4.570176198281978,2.6075022647846215,2.0058053298727025
00056,2.5958132265984775,3.1301506758686264,2.9377420109568932,1.454451895732926
00057,2.7585424169294255,3.5304372541456455,4.100350076953729,6.167290865650029
00058,4.344992007538289,13.10434418378867,9.34203408850154,5.607634386211998
00059,2.3704248639775485,5.140821904275398,5.725854404263184,5.344503372970762
00060,1.084627600109702,3.060097164141219,2.37084871465999,0.8657596151675365
00061,2.9774541958038427,7.991795547430088,3.131602215938075,2.5345880075396647
00062,3.1425811281683673,5.331199837108201,5.329159735010572,5.838107424519661
00063,1.553164783182123,1.1278565262584184,1.7512544571835045,1.1432291882585872
00064,1.5702159337078403,1.8484331833358743,2.15904000245758,1.6323138504839163
00065,3.005787772205482,4.272571962570741,3.927447467252609,5.530483977375974
00066,3.758884830061453,3.00092512622713,2.6358231783609534,3.7628732993515315
00067,3.7859314876748904,4.756847633210477,3.536139610391814,1.8236258125902873
00068,2.024634669345134,2.3966794202598605,1.9937082354569846,1.3395431749358038
00069,1.4126538575118759,2.8395097188149654,3.5171223277560135,0.921848382447009
00070,1.2804567326922138,1.918450136438636,5.6750438737326405,1.0754400299713505
00071,3.093662965327281,3.613829479015558,2.740661826924838,1.4700438222602776
00072,4.349928547716481,12.301351896834726,5.269865843047853,6.995787851712395
00073,2.198330540919905,5.340860539456116,3.588199730989517,3.4540396250360765
00074,1.8865982529246725,1.6763701122518435,2.4554445660352537,1.2099391535861583
00075,1.037723608212301,1.1676797618010095,2.375466916818647,0.5230527386692397
00076,1.2403755823137488,4.835359870469307,2.4827444417174447,2.5527398120755147
00077,1.2905347789059556,3.509727180419723,1.8150947616511566,4.66605575795619
00078,1.6786755019411421,1.4044221473940222,1.837372208615269,1.8389021813289113
00079,3.6094123631441795,4.935482002271182,5.732204369573456,7.924287880020948
00080,5.148087739116829,4.003750940847598,3.407281786685781,3.6441706176642406
