passage,w-axis,x-axis,y-axis,z-axis
00003-09,-0.7556177263636367,-2.2827846727272725,-0.050037353636363614,-0.2301999281127273
00003-10,-2.249265905,-3.77352015,-0.1733010125,0.7336241075000001
00003-11,-1.7526342625,-5.008441725,0.04532006625000001,-0.5115088287499999
00003-12,-1.6253839249999997,-3.975318192857143,-0.7243264922857142,1.1044003814285714
00004-01,1.5757068724999999,-4.797161616666666,-3.7546319349999995,1.577434125
00004-02,1.8430672659166663,-4.0247982024999995,-1.9993566174166666,-0.5822446999999998
00004-03,2.041937730769231,-4.893353807692308,-3.579082615384615,0.32637512923076917
00004-04,1.32589574,-5.3647940300000005,-4.1125505659999995,1.4628225400000001
00004-05,1.9088132070909092,-3.8604554354545453,-1.9378584418181823,-1.0964796336363636
00004-06,1.5122385430769232,-4.339687592307691,-1.7257837838461538,-0.9493234792307692
00004-07,0.593513787,-4.100701975,-2.8766304499999995,-1.419814355
00004-08,2.4678764230769232,-4.228345869230768,-3.0453706584615383,0.2325054430769232
00004-09,3.1327942518181824,-3.145008978181819,-1.3721898596363635,-2.338424304545455
00004-10,3.9861185624999997,-4.1198875125,-2.2726918125,-2.6891042499999998
00004-11,3.7156414750000004,-4.465697625,-2.5262754125,-2.1921586
00004-12,2.556966085714286,-4.739264928571429,-3.2322863185714286,-0.32956783157142855
00005-01,1.0684841858333334,0.14443820125000004,-0.29011994583333334,-0.6776993091666667
00005-02,0.14911725316666666,0.30261661666666667,-0.8428819133333333,0.17509209083333332
00005-03,1.514416899846154,-0.14799292384615384,0.29187267523076926,0.06821902715384615
00005-04,1.4118938859999999,0.733980566,1.0635431430000002,0.232006692
00005-05,0.45407973681818176,0.33569560090909084,-0.20149399818181815,-0.24189933245454542
00005-06,1.1992510055384615,0.5940455584615385,0.2944595933846153,-0.8629410415384615
00005-07,1.7952521920000002,0.2295354263,0.6217602076000001,0.186162977
00005-08,1.5304655330769232,1.1298229832307691,1.8151206876923078,0.1149431163076923
00005-09,2.513755854545455,2.4007647272727275,0.575327100909091,-1.1808119892727271
00005-10,1.2041385725,-0.7908632874999999,-0.9202793300000001,0.17446238375
00005-11,0.7238015692499999,-0.28223375625,0.67041868625,-0.6225587125
00005-12,1.6987579578571428,0.30772033671428584,0.17663396214285715,-0.21725299492857145
00006-01,0.4555048416666667,-0.8718349150000001,1.4454225716666667,0.4942255656666666
00006-02,0.31478059416666665,0.5067836391666667,0.3486800966666667,0.7892135545833332
00006-03,0.51781044,1.141288330769231,2.4880276665,0.918047093846154
00006-04,0.217282265,1.65416281,2.9765988333,1.56203695
00006-05,0.2674854127272727,0.56083618,1.1164638672727272,0.6186509918181818
00006-06,0.4571337338461539,1.4281408538461535,1.9325101946153846,0.2681984099999999
00006-07,1.5981605809999997,1.257474469,1.3053185238,1.1668169984999999
00006-08,0.5041967571538462,1.764604466923077,2.9205905407692305,1.652823523846154
00006-09,1.3445752563636362,2.76805916,0.7630544236363638,0.6932623045454546
00006-10,0.44405099125,1.0468788775,1.3824248025,1.0747441712499999
00006-11,0.014500776250000014,0.92385267125,1.9299890474999999,0.29324332
00006-12,0.6266193885714287,1.5329342,1.964069460714286,0.7591995987857143
00007-01,0.8501225,-3.954927091666667,-4.946343575,2.5289275075
00007-02,1.8897631396666668,-2.06357081125,-2.7831512591666665,-0.09383371416666669
00007-03,0.7800411853846152,-4.4789458,-4.7774164,2.2851068692307694
00007-04,0.935166555,-4.9763625445,-5.28462669,1.9581003750000001
00007-05,1.7763146118181816,-2.227374667272727,-2.5781151018181814,-0.1544941418181818
00007-06,1.2895679369230768,-2.569410967692307,-2.7561823938461547,-0.1319291231538462
00007-07,0.38830774639999993,-3.131214548,-3.2769547900000005,-1.268046344
00007-08,1.2112623230769233,-4.2673027230769245,-3.990583623076923,1.1313048946153845
00007-09,2.7612827636363635,-1.6250172,-1.7126566518181818,-1.6142669509090908
00007-10,2.4481561625,-3.3635243200000002,-3.0007333875000004,-1.122473006625
00007-11,3.0532326375,-3.7841894,-2.2647766375,-2.0770331275
00007-12,2.1119360142857144,-4.226282821428572,-3.3926214714285714,0.19810171142857141
00008-01,1.1934911555,-4.2388722125,-4.4247365499999995,2.1515694916666672
00008-02,2.279027444,-2.321976858333333,-1.6463719770833334,-1.0634482875
00008-03,1.5611772953846155,-4.4064740538461535,-3.79823018,1.0362949384615385
00008-04,1.7770100889999998,-4.74106537,-4.242148977000001,0.5361108410000002
00008-05,2.136622572727273,-2.8032471490909088,-1.57755455,-1.0005217072727275
00008-06,1.5691942461538462,-3.407258892307692,-1.5437999124615382,-1.2503351638461537
00008-07,0.8629071849999999,-3.47820752,-2.8317806,-1.7035519650000002
00008-08,2.044573892307692,-4.295171453846153,-3.6247524576923076,0.2420645327692307
00008-09,3.15040686,-1.9026018027272729,-1.0935010963636367,-2.9053102363636367
00008-10,3.4148888250000002,-3.12462339375,-1.86492912875,-2.6887854375
00008-11,3.4845981375,-3.5529400375000004,-1.6161717425,-2.8704771137500003
00008-12,2.525583521428572,-4.0639676499999995,-3.0258267225,-0.6403482441428572
00009-01,0.5058698533333333,3.32389815,3.7612310500000006,1.3466378758333333
00009-02,0.12451001083333325,3.2904352691666667,1.0885464233333333,1.3784409228333334
00009-03,0.3869108218461539,4.400531107692307,2.392906303846154,1.0252437592307693
00009-04,0.8246875169999999,4.669432179999999,2.345610128,0.975316659
00009-05,0.09756559727272728,3.206278118181818,1.6651517572727272,0.4547031297272728
00009-06,1.1111609019230768,3.6552827461538464,2.424740765384615,0.22172373076923083
00009-07,0.981739752,2.90331758,1.422798671,1.5141789420000002
00009-08,0.34951169415384614,4.412530515384615,2.386673038461539,0.9407230299999999
00009-09,1.8839211227272727,4.4181743,0.5180277699999999,0.1724737359090909
00009-10,-0.180783761875,3.2871043875000003,1.6875117287500003,1.42428624
00009-11,-0.1666287275000001,3.0122051874999998,1.0487648,0.33022048875
00009-12,0.691332212142857,3.190747396428571,1.3975827805714285,0.5869187841428571
00010-01,-0.07514962183333335,-1.0378215170833334,-0.7752561229166668,1.5215546274999998
00010-02,-0.07445521833333335,0.06343691508333338,-0.6003257833333332,1.7540673205833333
00010-03,0.9701931592307693,0.29169830384615386,1.437863358153846,0.4940721103076923
00010-04,0.4360198599999999,0.9077682040000001,1.7247110749999996,1.546806216
00010-05,0.2322044369090909,-0.2382073439090908,-0.29061908454545454,0.7396208254545453
00010-06,0.4899290692307693,0.5236545561538463,0.23095364130769228,0.029919177307692335
00010-07,1.5648888300000001,0.26593398200000007,0.772486393,0.885139856
00010-08,0.5274139738461538,0.9635614869230769,1.856988193846154,1.477600713846154
00010-09,1.8703744000000002,1.8532728663636362,0.10743145454545446,-0.04866834009090906
00010-10,-0.26140101125,0.1292315255,-0.2358066875,1.1026985512499998
00010-11,0.74610669875,-0.05375161437499998,0.19295002,-0.33939268624999996
00010-12,1.5804395714285715,0.9276892314285715,-0.13216616514285714,-0.22070753
00011-01,-4.96075885,-3.6785995333333332,-3.009373685,1.7876653274999998
00011-02,-3.8483696625,-2.4765807916666667,-1.7395059366666665,-0.03517645833333324
00011-03,-5.628329930769231,-3.0693154115384615,-2.410822953846154,0.42364067230769226
00011-04,-6.3818608900000005,-3.8840667599999996,-2.9791981339999998,0.8142370270000001
00011-05,-4.489965190909092,-2.2076727454545453,-0.6225375318181816,-0.37533413545454547
00011-06,-4.562255861538461,-2.653934459230769,-1.2461013213076924,-0.7848357456153846
00011-07,-4.983418609999999,-2.8147136899999996,-0.9412232810000001,-1.3261105380000002
00011-08,-5.439355161538462,-2.5391477692307687,-2.168277815384615,-0.2195454146153846
00011-09,-3.4656613854545455,-1.3963021002727272,-0.4724029819090909,-1.4029859872727273
00011-10,-4.788602975,-2.6791678000000005,-0.94866391,-1.4453374700000001
00011-11,-4.6168041,-3.140003675,-0.554429405,-1.630758417
00011-12,-5.103170971428573,-2.977630307142857,-1.4695082121428573,-0.061723519
00012-01,-4.128902624999999,-4.470942385833333,-3.3332612016666663,2.221474493666667
00012-02,-2.8941278083333337,-2.9666481749999996,-0.6023022050000001,-0.999978786666667
00012-03,-4.647198153846154,-4.647672130769231,-2.8446422307692307,1.1019456007692305
00012-04,-4.8663228499999995,-4.608490959999999,-2.588665891,-0.21775257700000009
00012-05,-3.3336022063636364,-3.690484045454546,-0.8136459581818183,-0.9070598154545455
00012-06,-3.6035104353846155,-3.851959730769231,-0.7069147401538463,-1.3526431176923077
00012-07,-4.4655192900000005,-3.6937140099999994,-1.974726273,-0.9543166739999999
00012-08,-4.2888624153846155,-4.078955215384616,-2.4419404107692304,0.3485587523076923
00012-09,-2.8628385881818184,-2.673522778181818,0.3300545545454545,-2.35363089
00012-10,-3.6337493624999997,-3.3901891075,-0.003055187500000056,-2.6421951187499997
00012-11,-3.4002657375,-3.8473055125,-0.48996928100000003,-2.15803455
00012-12,-3.842236278571428,-3.583612157142856,-0.8009610907142858,-1.8404860457142858
00013-01,-1.4813175058333332,2.209539625,1.4698846316666667,-0.050430690833333326
00013-02,-0.9805736891666667,2.1760202250000003,-0.7518457233333334,1.0850167949166667
00013-03,0.5103161,2.4604510576923078,0.4352473383846155,1.0140420546153845
00013-04,0.3008309836,3.22182161,1.11523466,1.2880278129999998
00013-05,-1.5581876934181815,1.517505951818182,0.44380264418181814,0.5269231872727272
00013-06,-0.2709038907692308,2.094271373076923,1.0374083284615383,0.45750767615384624
00013-07,1.342696487,1.7545350030000002,0.689809831,1.384476502
00013-08,0.37538518,2.836322707692308,1.9461535807692307,0.9480240107692309
00013-09,1.4723814345454544,3.0175083454545457,0.08823629272727268,-0.07803960545454543
00013-10,-0.7010854624999999,2.02011354375,0.45787232,0.9522189762500001
00013-11,-0.32362025875,1.82358566,0.29013358375,-0.6868473987499999
00013-12,0.4689320733571429,2.0135158035714285,0.3193046992857142,-0.4463608935714287
00014-01,0.7428486573333334,-1.6864383433333334,-0.7848570958333333,0.36501980166666664
00014-02,0.8509245608333332,-0.7970193291666668,-0.6824227841666669,0.8265936191666666
00014-03,2.132859166923077,-1.3513684284615386,0.41084226873076923,-0.31682240480769236
00014-04,1.538658449,-0.85204676,1.4984387939999997,0.08244481300000003
00014-05,0.9651870990909092,-0.4257722740909091,0.3907613809090909,-0.2851084
00014-06,1.2971975784615386,-0.12918866076923075,0.8399849969230769,-1.0357266592307695
00014-07,1.9468685230000002,-0.6338523476,0.802747499,-0.425138708
00014-08,1.524751853846154,-0.5667738469230769,1.7080185184615384,0.0671427550769231
00014-09,2.4874102090909087,1.1804677,1.2022275045454545,-0.8300756966363636
00014-10,0.9641154175,-0.9736857175,0.24177320749999992,0.5301875924999999
00014-11,1.185519475,-1.42948117,1.6459024,-0.2968246299999999
00014-12,1.615408177857143,-0.26417687714285715,0.7894783866428572,0.6135790478571429
00015-01,-1.6350718083333335,-2.0243700283333332,-3.4190317891666666,1.4866727721666664
00015-02,-1.0896947808333335,-0.72116063,-1.6030727958333335,0.5266219658333332
00015-03,-0.06442488846153843,-0.9344991669230769,-1.004847212,-1.1049962758461538
00015-04,-1.0931807005,-1.0878991808,-0.63080207,-0.516890115
00015-05,-0.6655822215636363,-0.40637820454545454,-0.6660403772727271,-0.8333046854545455
00015-06,-0.5496708366923077,-0.2334224276923077,-0.5479345984615385,-1.3276194272307693
00015-07,0.07809411299999997,-1.1780952379999998,0.23260353700000005,-1.1557628210000002
00015-08,-0.3014761742307693,-0.1777149703076923,0.4180952064615385,-1.5729586533076925
00015-09,0.38463636909090915,0.18507136818181816,0.41562026818181813,-1.7666825363636365
00015-10,-1.1588719750875,-0.38205634,-0.09601760174999996,-0.30886203125
00015-11,-0.022955542875000012,-1.0221873975,1.0407637049999998,-1.9922462124999998
00015-12,0.102863123,-0.11442021142857142,0.3493003321428571,-0.955695657142857
00016-01,1.7104323691666663,-4.306248782333334,-4.256404,1.2127577791666666
00016-02,2.2723273416666663,-3.2745205416666665,-2.079412895833333,-1.2670786908333334
00016-03,1.6290388446153847,-4.6163137,-4.465352879999999,0.8075009992307695
00016-04,0.810206951,-4.98690177,-4.71414647,1.6302266130000003
00016-05,1.984337585454545,-3.5118664709090908,-2.184405745454546,-0.7846298018181819
00016-06,1.5022716961538458,-4.31806453076923,-2.5251810484615387,-0.7949001423076923
00016-07,0.6838422599999999,-3.517752267,-3.2296841049999996,-1.72573358
00016-08,2.0376345461538463,-3.9871360923076926,-3.832971642307693,0.4610189923076924
00016-09,3.515965578818181,-2.6228221086363637,-1.64155298,-2.702571259090909
00016-10,4.144753987500001,-3.6071905837500005,-2.1291855125,-3.1218392
00016-11,3.761218975,-4.1048941875,-2.533274725,-2.5495284125
00016-12,2.341089042857143,-4.588292314285715,-3.534214202142857,-0.14532354428571423
00017-01,0.8370707063333334,0.8961992212500002,2.21365,0.12489969908333332
00017-02,1.0627942818333331,1.5116985518333335,0.4239571983333334,0.3024844458333334
00017-03,1.604932426153846,2.3091696461538467,1.9476666193846153,0.15910224292307687
00017-04,0.8238877859999999,2.932241484,2.8803870369999998,0.973893504
00017-05,0.5827042609090909,1.203124289090909,1.1302771854545457,-0.1443125409090909
00017-06,1.002618109230769,1.9665435353846152,1.9360834153846154,-0.22515510353846152
00017-07,1.5473411970000002,1.941453683,1.508440582,0.8001270384
00017-08,0.8926368986615386,2.6376440661538463,3.050545974615385,0.6756603353846153
00017-09,1.958153747272727,3.0386255181818176,0.6379399009090908,-0.19255491545454548
00017-10,1.16312245875,1.7564756687499998,1.251086755,0.17416549374999996
00017-11,0.6983055324999999,1.3856659637500002,1.1812136875,-0.5425509900000001
00017-12,1.2801395557142858,1.800832602142857,1.2892531771428573,-0.20796099214285713
00018-01,0.34077506933333335,-1.2010419533333334,-0.7992488000833333,-0.1421784925
00018-02,0.44342554000000006,-0.24960519833333336,-0.6106864503333332,-0.0005868708333333269
00018-03,0.2179050955384615,-0.15187810384615386,1.4330957176923076,-0.29835730000000005
00018-04,-0.0029073010000000288,-0.16050694940000007,1.9993746599999997,0.1526300611
00018-05,0.07936507136363635,0.5261919245454545,1.274354518181818,-0.6288489390909091
00018-06,0.43868028615384613,0.7546916038461539,1.856590903846154,-1.2820088223076924
00018-07,0.603533354,0.10425051399999993,1.6505579999999997,-0.5532206000699998
00018-08,0.01544433115384617,1.089037613846154,3.1855926538461543,-0.05973575346153847
00018-09,1.0963010654545455,2.371786286363636,1.6786322163636365,-0.6947823032727272
00018-10,-0.2784307525,0.11643595750000002,1.3181648712499998,0.05791917825000001
00018-11,-0.50698387,0.17057600750000002,2.9473530125,-0.38733821937500007
00018-12,-0.03622166935714286,0.494439587142857,2.3049988650000004,0.29403776221428574
00019-01,-0.13650051249999998,-4.574757208333334,-3.4650047375000006,1.4428148299999997
00019-02,0.6445479900000001,-2.759862345833333,-1.2176855383333336,-0.9348372058333334
00019-03,0.40180350400000003,-4.413268002307692,-2.8641461484615385,0.018380029000000003
00019-04,0.06209376400000001,-4.589704429999999,-2.688354925,0.14214131700000002
00019-05,0.5852144737272728,-2.590208990909091,-0.7366655736363636,-1.0491282936363637
00019-06,0.12669603769230767,-3.4406855000000007,-1.493166403076923,-1.0266913161538462
00019-07,-0.04841151300000006,-3.4340599500000004,-1.2697053676,-1.8974683030000001
00019-08,0.914446362076923,-4.512087007692307,-2.060110769230769,-0.8390671584615383
00019-09,1.4284578300000002,-1.4067161336363636,0.05698087309090916,-2.404005075454546
00019-10,1.80129205,-2.9513282200000006,-0.9066222800000001,-2.1649984625
00019-11,1.604778875,-4.0521051,-0.8100113425,-2.3717395900000002
00019-12,1.0111084878571428,-3.8020435071428573,-1.164092334642857,-1.2589226428571425
00020-01,-2.273182010833333,-3.880062291666667,-5.003824091666667,3.015140141666667
00020-02,-1.238953638,-2.7579018552749996,-2.7286020975833334,-0.07377749583333336
00020-03,-2.4285998384615386,-4.057106992307692,-5.090701326923077,2.3603891815384617
00020-04,-3.44846554,-3.8787625750000005,-5.69071525,3.406643999
00020-05,-1.5318215074545452,-3.034946366363637,-3.354264750909091,-0.18566132000000002
00020-06,-1.7714676369230768,-4.29798766923077,-3.653067496153846,0.554921916923077
00020-07,-2.34258984,-3.1950013569999998,-3.9607263099999996,-0.389014396
00020-08,-2.0339899923076925,-2.9392365307692305,-4.952756515384616,1.9887837676923075
00020-09,-0.010547489000000031,-2.215959218181818,-2.8565998518181814,-1.89754072
00020-10,-0.34302019625,-2.638801975,-3.364283,-2.2066760750000003
00020-11,-0.42258021874999996,-2.6489535875,-3.5748434500000004,-1.89325790275
00020-12,-2.236798954,-3.6196306857142853,-5.111040578571428,1.9072655328571428
00021-01,0.32789481200000004,0.9562146925000001,0.8397535116666667,-1.35686669225
00021-02,0.1462400711666666,1.3301911916666669,-0.3384146641666667,-0.6047809374999998
00021-03,0.8510178884615384,1.7166361861538464,1.6042046746153846,-1.4384614246153846
00021-04,0.02725461499999997,2.230789846,2.570295143,-0.739678832
00021-05,-0.24735958272727274,1.2891304261818184,0.9875663887272726,-1.1950842381818183
00021-06,0.2581067469230769,1.9890861153846158,1.6114314100000002,-1.3392376092307692
00021-07,1.1862799350000002,1.61421728,1.2217381256,-0.16534796600000004
00021-08,-0.17678118769230766,2.454808692307693,3.320580953846154,-0.7901556648461538
00021-09,1.2586179609090906,2.749482809090909,1.1705175936363637,-1.3030564563636362
00021-10,0.41620575837499996,0.808005387,0.86551049375,-1.02133404375
00021-11,-0.06459632574999993,1.14471555875,1.66031427875,-1.77650907125
00021-12,0.41788554928571425,1.9922852114285716,1.3626486457142857,-1.3083900749999997
00022-01,0.4905057831666666,-2.246102095833333,-0.47499758166666667,-0.30581411583333334
00022-02,0.5363329008333333,-1.1290399999999998,-0.4072822675,0.3158755566666668
00022-03,0.5828131946153847,-1.1541077246153846,1.4405882159230772,-0.36910361938461533
00022-04,0.329509467,-1.0299364007,1.9196069249999996,0.12461689199999997
00022-05,0.5796224999999999,-0.6078027260000001,0.6398982345454546,-0.2205628568181818
00022-06,0.5114377561538461,-0.1551618716384615,1.16638948,-0.7294874888461538
00022-07,1.4531816799999997,-0.3854497976000001,1.6122488220000002,-0.5657622258000001
00022-08,0.5633876730769232,-0.39754437230769224,2.3603642615384612,0.5451389206153846
00022-09,1.2988932363636365,1.1498244390909091,1.3179781418181817,-0.16868112754545453
00022-10,0.19569222249999996,-0.7298486058875001,1.1026200875,0.58547824625
00022-11,0.1951283425,-0.9753238125000001,2.3740504062500003,-0.23780900662499999
00022-12,1.206319545,-0.11334828714285715,1.4749316104285715,0.06888473821428572
00023-01,-1.9448880483333335,-2.6332832525,-3.939588783,2.3061098675000005
00023-02,-1.1790194058333334,-2.4286713775,-2.945644329166667,0.9857248633333332
00023-03,-2.351861233846154,-2.447439239230769,-3.9199467138461537,1.8810212823076922
00023-04,-2.6479458199999995,-3.179279699,-4.4323959676,2.067964226
00023-05,-1.9012559963636364,-2.2020024062727273,-1.9738032599999997,0.7118079167272728
00023-06,-1.4185824553846158,-2.427931069230769,-2.157652246153846,-0.04140384846153845
00023-07,-1.5083184950000001,-2.71919042,-1.7808803299999998,-0.7819578181999999
00023-08,-1.6796460846153844,-1.953694707692308,-3.5261788,0.8654409253846154
00023-09,-0.8591931727272727,-1.631264059090909,-1.8519469218181823,-0.6234899063636364
00023-10,-1.615064143,-2.8602290999999997,-2.1916444625,-0.10531743587499998
00023-11,-1.414766515,-3.3421540875,-2.1147451375,-1.2867377006249998
00023-12,-1.799099307142857,-2.680266864285714,-2.7175883321428573,0.32673261928571423
00024-01,-2.415982733333333,-2.672209555583333,-1.5992267724999998,-1.310849365
00024-02,-1.7454966324999999,-2.3135625366666663,-0.5245818333333333,-1.9519411483333335
00024-03,-2.7828235461538466,-2.0620271384615383,-0.6790417200000001,-2.4111055123076928
00024-04,-3.27835576,-3.3213501769999993,-1.3142641199999998,-2.4457734290000004
00024-05,-1.6116604881818177,-1.5743262090909094,0.17026669127272728,-2.4071100909090912
00024-06,-1.704052715384616,-2.0363733938461532,0.22542635830769228,-2.5093031038461535
00024-07,-2.20424194,-2.46854208,-0.38420136699999996,-3.70025887
00024-08,-2.4511415692307694,-2.601393976923077,-0.47475569307692306,-2.6465954615384613
00024-09,-1.1098172681818184,-1.4698883636363638,0.35908776163636363,-3.2358517181818187
00024-10,-1.9755328875,-2.1610799875,0.45042441625000007,-3.453627425
00024-11,-1.86447955,-3.0388483999999996,-0.08096418250000001,-3.3360962375
00024-12,-2.182570707142857,-2.5127610785714283,-0.17299248785714288,-2.540051682857143
00025-01,-1.2293964600000002,-0.6265837683333332,0.21343859249999994,1.19879532875
00025-02,-1.6740328116666667,-0.06282653108333341,-0.6195456050000002,1.5294796716666668
00025-03,0.013899600769230793,-0.0950378623076923,0.49753080461538457,2.105096095384615
00025-04,-0.24007232599999986,0.24275794,0.7110750189000001,2.6418535719999996
00025-05,-1.1492582563636364,0.2122168927272727,0.2550124772727273,0.7861833018181819
00025-06,-0.14441819384615384,0.7624523392307693,0.6774673184615386,0.7201138338461537
00025-07,0.507523689,0.07626365599999999,0.8985367209999999,1.5450713200000001
00025-08,0.2452597676923077,1.8090092776923075,2.032529723076923,2.0989694176923077
00025-09,1.55425446,1.8358905236363632,0.14984024736363635,0.44868081327272724
00025-10,-0.05974198374999995,0.06990141250000001,0.2537884349999999,1.5929513124999999
00025-11,-0.65045284175,0.08047537750000001,-0.10763219629999998,0.88478425
00025-12,-0.2800638842857143,-0.08204036285714285,0.1568229857142857,1.3213173809999998
00026-01,0.6692814591666667,-2.4084654174999995,-0.8046683006666667,0.26842330641666673
00026-02,0.34383138499999993,-1.1435392133333335,-0.50428057,0.4168389089166668
00026-03,1.2769200684615387,-2.293418133076923,-0.11629784038461541,0.36142013615384616
00026-04,0.7458148692000001,-2.0222083960000004,0.42767897900000007,0.8902764370000001
00026-05,0.4948513602727273,-1.0154337176363637,0.3099531327272727,0.06098615818181819
00026-06,1.2402571876923076,-0.6787887553846155,0.49914633615384607,-0.8557284046153846
00026-07,1.63296246,-1.383327276,0.5535855772,-0.616535361
00026-08,1.7330655415384615,-1.170016930769231,1.482415507692308,0.320301038
00026-09,2.6201337545454546,1.3016575863636364,0.9750554727272729,-0.4182681827272727
00026-10,0.42092575875000005,-1.4661265925,-0.08857438125,0.9684661062500002
00026-11,0.4921332837499999,-1.4274207749999999,1.6530417287499999,0.08489275000000002
00026-12,1.7995728064285714,-0.5824031677857143,0.7655799849999999,0.13849719250000006
00027-01,-2.381385291666667,-2.6931621625,-2.4522352633333333,0.07459696000000005
00027-02,-1.624474050833333,-2.265515636666666,-2.202008218333333,-0.12202362083333322
00027-03,-2.670578853846154,-2.340459570769231,-2.3795813711538463,-0.6324128023076921
00027-04,-3.19308896,-3.4986916949999993,-2.9172211130000005,0.252723939
00027-05,-1.8962636172727272,-1.3925753777272725,-1.1136018536363637,-0.5224358723636363
00027-06,-1.7322881223076925,-1.910892623076923,-1.5299561384615383,-1.0482282415384616
00027-07,-2.4810484600000002,-2.23669358,-1.251461709,-2.7591932127
00027-08,-2.6905568846153844,-2.8587308153846154,-2.442793130769231,-0.2714492392307692
00027-09,-1.0990403054545455,-1.0927976727272726,-0.8837566181818182,-1.862140291818182
00027-10,-2.133822625,-2.6882391425,-1.8279574075,-1.4092249624999997
00027-11,-1.9928270625000002,-3.16235185,-1.7663737574999998,-1.8046074562499999
00027-12,-2.229267728571429,-2.378781214285714,-1.7209405219285716,-0.30925563857142857
00028-01,-0.3188583191666668,-3.2585974583333335,-6.483067383333332,-1.0717479341666667
00028-02,0.6213719166666666,-2.0129020775,-2.913987438333333,-4.108412128666666
00028-03,-0.02817271692307692,-3.6475344692307696,-5.780111543076923,-2.7103052910769234
00028-04,-0.282703706,-3.6252170567,-6.040354830000001,-2.92828739
00028-05,0.11150319363636362,-2.465890704545455,-3.4750346545454547,-3.7527496618181813
00028-06,-0.044756892115384556,-3.3549064153846158,-3.8092819769230766,-3.3705546646153843
00028-07,-0.593227312,-2.77089986,-4.453307130000001,-3.7095564499999996
00028-08,0.2874686000000001,-2.553805723076923,-5.302550107692308,-2.8570446484615384
00028-09,1.7304957863636365,-1.0325567272727272,-2.3745593036363632,-5.610344999999999
00028-10,1.7694493812499998,-2.11925422125,-3.882438075,-5.4352398375
00028-11,1.6826068437500001,-2.4344796625000003,-3.45098635,-5.651848175
00028-12,1.019114440214286,-2.3301282785714283,-3.53677576,-4.8088837785714285
00029-01,-1.8736071797916665,-1.231410086333333,-0.5790369783333335,2.2723652633333336
00029-02,-1.0711750683333334,-0.0888000841666667,-1.6743517916666668,2.7420207504999996
00029-03,-0.26630949000000004,-0.8163653120000001,0.20609510384615387,1.8743403799999998
00029-04,-0.7473323410000001,-0.3976133636,0.63482712,2.304708273
00029-05,-1.0805063836363635,-0.22644718818181817,-0.9570802136363635,1.7781117999999998
00029-06,-0.5252595061538462,-0.2780407846153847,-0.728537052846154,1.0919460748461538
00029-07,0.693671376,0.18727041804000005,-0.12017864429999994,1.9239096669999998
00029-08,-0.7777752515384615,-1.0200051424615384,0.1551814276923077,2.192070180769231
00029-09,0.1927610981818181,1.1705924763636364,-1.647574290909091,1.0999141827272725
00029-10,-1.6897104187500003,-0.17572683450000004,-1.187158285,2.362910855
