-9.74845406	-9.55821926
-8.173707070000003	-4.404867887
-4.2649375	-5.081484162500001
1.4923033	-1.9225576270000002
-13.130481185714286	-9.415614046928571
-2.5405592575	-6.147222375
-10.791685491666668	-2.436665144833334
-1.929739382307692	-5.780696038461539
2.258269833	-1.072090376
5.88466085	-3.345774875
0.7426707063636364	-2.6771172181818184
-1.4275859135714286	-5.460985664285715
1.9724271923076924	-2.6600577707692312
-10.5021433125	-7.23741765
-9.139165125000002	-7.8982673125
-6.61999434153846	-5.974996476923077
-13.40314556923077	-5.295616548461539
-9.131482153846152	-3.3156971515384623
-0.62038176	-3.2968574874999996
4.16909261	-4.968472595
-16.40726875	-2.2221049749999997
-3.0680516185	-1.8031777249999998
-15.230845461538461	-1.678893954076923
-5.200443628749679	-4.506732796606965
