-5.4067025	2.2635293	-0.42157626	-4.905818	-5.7192845	6.748618	-1.4590408	-5.1639385
-6.407328	0.62611574	0.31620935	-5.3518243	-4.204969	5.92575	-3.1212595	-3.9378772
-6.187771	-0.25952658	0.11712369	-4.974303	-3.3183768	6.405103	-2.4080439	-5.183388
-8.064716	2.289866	3.3311167	-2.8212695	-7.787327	4.296304	-4.709517	-5.873536
-7.7502623	-0.29205966	-0.7560278	-5.5816045	-4.3167815	6.203202	-2.7228696	-4.7665796
-7.7589664	-0.13991189	2.9623737	-4.9712663	-6.6174526	9.2943325	-0.6886277	-4.080244
-8.244157	1.4946945	0.7344519	-5.847199	-4.485309	5.9015594	-3.5227215	-5.3190737
-4.106505	1.3156953	0.06807043	-4.7553377	-3.0999665	5.836443	-2.7436879	-3.562126
-8.411849	2.9980083	2.5849807	-3.6099887	-2.9787877	5.9299674	-4.022444	-7.0393414
-7.0919867	-0.15059645	1.9215251	-4.958585	-8.665245	7.21685	-5.2477484	-4.5380697
-8.038822	0.4579823	-0.10957753	-5.958066	-4.459245	6.0777583	-2.8243542	-4.700622
-7.7502623	-0.29205966	-0.7560278	-5.5816045	-4.3167815	6.203202	-2.7228696	-4.7665796
-5.978463	-2.0360456	-2.6568959	-4.446673	-5.106021	8.535585	-4.0877004	-6.6169047
-3.4074404	-2.2475407	0.62583435	-6.305243	-5.644964	9.95073	-7.8227386	-7.5936046
-7.3355813	1.0220076	-0.11859171	-5.4508533	-4.049362	5.4483457	-2.711926	-3.7556524
-6.4469905	-1.4612455	1.7160307	-5.4685726	-9.127164	7.590868	-5.9224305	-4.9625654
-3.9283738	1.068487	1.3378298	-7.6400027	-9.64633	4.8060007	-0.21022145	-9.216397
-6.313328	-0.37481323	-0.40975538	-5.2618065	-5.326182	9.517089	-4.47364	-7.745384
-5.2228417	1.0335337	7.2237988	-5.451591	-6.678114	13.502618	2.127919	-2.8660648
-6.650141	-3.6031399	3.1930153	-9.956017	-6.214075	5.1735454	1.5337538	-10.565421
-7.425247	0.1612229	2.779005	-5.7918563	-5.4974585	9.855495	-1.1851548	-4.032998
-5.41235	-1.1510341	-1.8843931	-4.630057	-4.724219	8.135045	-4.561099	-7.331672
-6.2875524	-1.6985129	5.677556	-5.288666	-7.9745374	13.611074	2.2173707	-3.8459837
-5.8054304	0.70837194	3.0705202	-5.4442787	-6.5140853	9.216995	-1.3669667	-3.2541478
-8.081033	0.1980371	1.9140867	-3.3160095	-6.329901	5.6946793	-2.7346525	-5.433049
-5.712136	-0.695619	4.228211	-5.4556155	-6.748498	11.09838	-0.33108005	-3.674267
-8.029942	1.388351	2.631471	-2.87775	-6.9333425	4.3048024	-3.4640892	-5.838491
-7.3859863	0.3667208	0.039500043	-6.1090417	-4.890673	6.616811	-3.0273523	-4.784981
-8.081033	0.1980371	1.9140867	-3.3160095	-6.329901	5.6946793	-2.7346525	-5.433049
-2.492083	1.6476187	1.4765359	-8.130956	-8.957577	3.786414	1.2835457	-8.294781
-4.183131	-2.819242	3.206835	-6.6067343	-5.2615695	5.2247634	-6.3386273	-8.494564
-5.5744476	-3.931131	1.6410813	-6.987642	-5.867271	6.11834	-6.3770866	-9.067094
-8.75765	1.4699595	0.96893907	-4.484939	-3.4778016	5.8865495	-2.7535617	-5.7401743
-5.2483916	-0.120062396	0.6795457	-7.0121837	-7.3437853	5.4014425	-0.4969438	-7.7262983
-4.4229546	1.6844046	-0.39526325	-5.2663684	-5.7678156	7.6404853	-3.2868383	-6.718298
-5.668115	0.788902	-0.119075134	-5.067462	-4.797728	8.271011	-4.1505113	-5.5564923
-6.363054744444446	0.05302791150000002	1.3536819519166665	-5.418977644444445	-5.810497272222224	7.142245502777777	-2.6963296638888887	-5.763325277777779
