-6.804999	-3.238435	3.521665	-9.830444	-6.0843987	4.7287054	1.5529258	-9.755125
-5.826776	0.45398492	5.7085795	-5.8902106	-7.0576015	11.73823	0.6651189	-3.6113033
-3.4342968	1.2093076	0.16032581	-4.893373	-5.86743	8.237603	-4.6190295	-7.449214
-7.9487724	-0.0026011206	-0.3367485	-5.6233683	-4.7592683	6.463493	-3.513426	-4.910441
-7.7864466	3.0697625	1.7648685	-4.2659163	-3.1181307	5.0731926	-2.7140477	-4.715133
-5.7137775	1.0984086	-0.19031918	-5.1811523	-4.2296057	6.568688	-2.7394855	-5.8544273
-5.3205056	1.4402249	0.38465828	-5.36421	-3.2528408	5.45543	-2.7729244	-2.863762
-4.6391196	2.2393894	0.055388123	-5.0670676	-4.9903836	6.393895	-2.9195628	-5.157614
-6.2644854	-1.6955637	5.662846	-5.338844	-7.940519	13.633517	2.2712939	-3.7601192
-6.07874	-3.1997306	0.23332676	-6.5162377	-7.7878137	9.360996	-6.51174	-8.124036
-2.930617	-0.8047612	3.7082033	-6.800371	-4.324882	2.340044	-5.2110305	-5.7783833
-5.8315506	-1.5737506	-0.24520285	-5.6003675	-6.194466	9.821959	-4.790159	-7.366226
-5.715007208333333	-0.08364702505000006	1.7022992285833336	-5.864296858333334	-5.467278333333334	7.484646083333334	-2.608505566666667	-5.778815341666667
