-3.7445614	3.4538028	-0.29903394	-5.1671567	-6.1311793	6.7680836	-3.4930265	-6.206407
-4.853863	2.6805673	1.5379088	-4.826599	-4.512267	5.46498	-2.4232771	-2.7006798
-8.244157	1.4946945	0.7344519	-5.847199	-4.485309	5.9015594	-3.5227215	-5.3190737
-6.5216146	-3.5024538	4.3356557	-9.711813	-5.473911	6.518669	1.2600166	-9.490671
-6.0420833	0.8408573	2.232209	-5.2034197	-8.337395	6.846074	-5.692106	-4.1168647
-5.961707	-1.6584784	6.2410216	-5.03079	-8.011888	13.651588	1.9284436	-3.7765112
-7.433602	0.2456545	0.31777585	-5.4248533	-6.0626607	6.448236	-2.938251	-4.209882
-7.7984653	-5.456452	3.353306	-7.3333178	-5.769368	8.865173	1.1515024	-9.815315
-6.8842235	-3.0230095	3.4676726	-10.025245	-6.1940737	4.876221	1.385309	-9.535094
-6.680135	-2.657739	-2.966716	-4.642597	-5.9392986	8.552433	-5.197605	-8.084755
-6.650141	-3.6031399	3.1930153	-9.956017	-6.214075	5.1735454	1.5337538	-10.565421
-5.2483916	-0.120062396	0.6795457	-7.0121837	-7.3437853	5.4014425	-0.4969438	-7.7262983
-4.4229546	1.6844046	-0.39526325	-5.2663684	-5.7678156	7.6404853	-3.2868383	-6.718298
-6.191223023076923	-0.7401041535384615	1.725503789230769	-6.5728892	-6.172540476923077	7.085268476923075	-1.522441830769231	-6.789636207692308
